iter	Logloss
452	0.009715446335
453	0.009679644233
454	0.009673250991
455	0.009667047605
456	0.009640890277
457	0.009636118565
458	0.009631634191
459	0.009605339776
460	0.009571363658
461	0.009562236967
462	0.009553393197
463	0.009530555979
464	0.009505054028
465	0.009472794339
466	0.009438349337
467	0.00943093464
468	0.009373571205
469	0.009339990142
470	0.009327965145
471	0.009322153646
472	0.009315884629
473	0.009279316106
474	0.009268249976
475	0.009234456669
476	0.009219506982
477	0.009210334341
478	0.009187569463
479	0.009183740407
480	0.009177842358
481	0.009145331909
482	0.009117046389
483	0.009101823182
484	0.00906738033
485	0.009040258713
486	0.009022327339
487	0.008995822585
488	0.008980230446
489	0.008974353999
490	0.008965890659
491	0.008957710311
492	0.008937106894
493	0.008933162167
494	0.008906591317
495	0.008900185339
496	0.008889011655
497	0.008883227054
498	0.008852128961
499	0.008845515899
500	0.008841024513
501	0.00883663869
502	0.008830998287
503	0.008827671457
504	0.00880208291
505	0.008795065003
506	0.008790852841
507	0.00875262458
508	0.008747089185
509	0.008736650423
510	0.008728818411
511	0.00871294986
512	0.008689505218
513	0.00868592641
514	0.008652844037
515	0.008618728786
516	0.008607793459
517	0.008604621037
518	0.008575842451
519	0.008542674445
520	0.00852526273
521	0.008491510765
522	0.008484663606
523	0.008454636709
524	0.008447217642
525	0.008428664854
526	0.00839654173
527	0.008392315001
528	0.008388520837
529	0.008364501918
530	0.008359466649
531	0.008335876023
532	0.008312824876
533	0.008288508308
534	0.008276427252
535	0.008255890229
536	0.008229818488
537	0.008226486787
538	0.008210311956
539	0.008207646724
540	0.00819297888
541	0.008167299541
542	0.008137651173
543	0.008108534682
544	0.008088185312
545	0.008064215097
546	0.008050262556
547	0.008046886398
548	0.008034879617
549	0.008007376932
550	0.007983444676
551	0.007973209793
552	0.007958196387
553	0.007955744434
554	0.007915143298
555	0.007901906319
556	0.007896680964
557	0.007893161425
558	0.007859549536
559	0.007852412089
560	0.007849851669
561	0.007841938056
562	0.007825053924
563	0.007819994722
564	0.007811789362
565	0.007787267503
566	0.007764551566
567	0.007751217712
568	0.007748650154
569	0.007737623528
570	0.00770623271
571	0.007681374093
572	0.007678358375
573	0.00767503597
574	0.007672686053
575	0.007660188993
576	0.007637951301
577	0.007630554119
578	0.007614127288
579	0.007595422292
580	0.007592986561
581	0.007569315837
582	0.007553572905
583	0.007533827427
584	0.007507879101
585	0.007488932384
586	0.007469062214
587	0.007466802098
588	0.007441890921
589	0.00740667501
590	0.007391899844
591	0.007370559236
592	0.007360483203
593	0.007357897352
594	0.007354968683
595	0.007340239972
596	0.007321364942
597	0.00731885988
598	0.007272137545
599	0.007264410039
600	0.007222979954
601	0.007220752335
602	0.007193576435
603	0.007172256609
604	0.007164637569
605	0.007153566083
606	0.007130882227
607	0.007128612742
608	0.007126514479
609	0.007116763294
610	0.007103998355
611	0.007092527112
612	0.007081345894
613	0.007079137047
614	0.007055349231
615	0.007044582745
616	0.007022034547
617	0.00701999997
618	0.007004771381
619	0.007002808159
620	0.006990150545
621	0.006976706111
622	0.006968599552
623	0.006966686222
624	0.006954493304
625	0.006929378972
626	0.006927440448
627	0.006916994487
628	0.006908624624
629	0.006898807929
630	0.006886741083
631	0.006862701594
632	0.006850158314
633	0.00682662626
634	0.006822317408
635	0.006803287974
636	0.006782626348
637	0.006764682906
638	0.006744433566
639	0.006734528121
640	0.006722723832
641	0.006710127745
642	0.006677096359
643	0.006661626652
644	0.006647485863
645	0.00664570264
646	0.006625555817
647	0.006608032631
648	0.006598322035
649	0.006557924068
650	0.006538903706
651	0.006528605698
652	0.006505075024
653	0.006485980362
654	0.006477691002
655	0.006452524606
656	0.006430745322
657	0.006414626028
658	0.00641288813
659	0.00640468454
660	0.006374248691
661	0.006363614315
662	0.006351164028
663	0.006338191818
664	0.006327092435
665	0.006314712387
666	0.006283866047
667	0.006276670627
668	0.006261357648
669	0.006249009327
670	0.006219064789
671	0.006204211129
672	0.006198405033
673	0.006188299272
674	0.006176363972
675	0.006160282697
676	0.00615101275
677	0.006149224891
678	0.006128838419
679	0.006118410871
680	0.006098919505
681	0.006089478991
682	0.006076559189
683	0.006073477258
684	0.006063841634
685	0.006054594619
686	0.006043015941
687	0.006020675842
688	0.006006549307
689	0.005995706151
690	0.0059708585
691	0.005951971813
692	0.005943543853
693	0.005905685293
694	0.005903840064
695	0.005894092318
696	0.005890606353
697	0.005888898049
698	0.005873058332
699	0.005865063014
700	0.005852481824
701	0.005849082701
702	0.005843640436
703	0.005831086764
704	0.005829411101
705	0.005818593623
706	0.005805269069
707	0.005797372439
708	0.005790822535
709	0.005781848303
710	0.005768320158
711	0.005755989106
712	0.005747253088
713	0.005743893053
714	0.005735225786
715	0.005730062697
716	0.005728494353
717	0.005710911041
718	0.005709090474
719	0.00570587433
720	0.005693058537
721	0.005684679633
722	0.005674340546
723	0.005659711035
724	0.005652989214
725	0.005648327856
726	0.005643262599
727	0.005631295159
728	0.005620957455
729	0.005612733953
730	0.005583426875
731	0.00557533921
732	0.005556269606
733	0.005550866005
734	0.005535900636
735	0.005524583616
736	0.005521524829
737	0.005515860229
738	0.005501740874
739	0.005485558499
740	0.005473242885
741	0.005466989127
742	0.005452219191
743	0.005435500915
744	0.005419658547
745	0.00541175272
746	0.00540445558
747	0.00539970979
748	0.005389566331
749	0.005385702251
750	0.005377405611
751	0.005367232095
752	0.005354719976
753	0.005353036849
754	0.005341589623
755	0.005337499415
756	0.005315607282
757	0.005312758088
758	0.005298564776
759	0.005289895197
760	0.005280662368
761	0.005266907921
762	0.005261115123
763	0.005253580116
764	0.005246917444
765	0.00524413459
766	0.005241420428
767	0.005230391923
768	0.005228975424
769	0.0052173261
770	0.005209561886
771	0.005202501873
772	0.005190631438
773	0.005179665121
774	0.00517025238
775	0.005156110432
776	0.005148831124
777	0.005145239168
778	0.00513201704
779	0.00510096267
780	0.005098331601
781	0.005095736653
782	0.005065926094
783	0.005064546875
784	0.005053143406
785	0.005045834133
786	0.005044478252
787	0.005035426689
788	0.005022919318
789	0.005020236935
790	0.005018861664
791	0.005017549048
792	0.005010472244
793	0.005008023691
794	0.005001145477
795	0.004990744563
796	0.004988167239
797	0.004975561253
798	0.004947480995
799	0.004946160432
800	0.004932737702
801	0.00492377138
802	0.004917107856
803	0.004903356973
804	0.004902068586
805	0.004892122293
806	0.004887508306
807	0.004886273471
808	0.004881997515
809	0.004877906054
810	0.004871293486
811	0.004859276529
812	0.004843482812
813	0.004842258028
814	0.004829584108
815	0.004818739856
816	0.004817549037
817	0.004803131602
818	0.004792624792
819	0.004788143979
820	0.004775351783
821	0.004770661698
822	0.004762518184
823	0.00474179828
824	0.004734721182
825	0.004722268414
826	0.00471808267
827	0.004713314662
828	0.00470935466
829	0.004699599668
830	0.004694720439
831	0.004691670755
832	0.004683932952
833	0.004680067325
834	0.004673799548
835	0.004663080212
836	0.004661979879
837	0.004647277594
838	0.004644276472
839	0.004640523152
840	0.004635852215
841	0.004626210276
842	0.004619032981
843	0.004612800407
844	0.004605843053
845	0.00460269416
846	0.004595505847
847	0.004588481176
848	0.004579285853
849	0.004570655018
850	0.00455587993
851	0.004554791882
852	0.004543296471
853	0.004535618671
854	0.004529307306
855	0.004525490771
856	0.004523365945
857	0.004504272768
858	0.00449715234
859	0.004478105454
860	0.004471326948
861	0.004462372512
862	0.00445663414
863	0.004441988047
864	0.004437667723
865	0.004420207564
866	0.004413610599
867	0.004409406488
868	0.004408040542
869	0.004401227829
870	0.004394774563
871	0.004392789514
872	0.004383895542
873	0.004374792939
874	0.004372173638
875	0.004358771643
876	0.004357706986
877	0.004347933142
878	0.004346896627
879	0.004337767846
880	0.004332569593
881	0.004330603664
882	0.004327140234
883	0.004316680121
884	0.004312371099
885	0.004303519067
886	0.004302491634
887	0.004297149526
888	0.004291378165
889	0.004289412786
890	0.004285201026
891	0.004276697593
892	0.004273406923
893	0.004266762638
894	0.004263466319
895	0.004260221985
896	0.004257067992
897	0.004247517637
898	0.004239720697
899	0.00423218346
900	0.004228537274
901	0.004211418767
902	0.004209510486
903	0.004203163428
904	0.004199356049
905	0.004193561525
906	0.004187428306
907	0.004183876311
908	0.004175767006
909	0.004161806454
910	0.004156736531
911	0.00415097916
912	0.004150040788
913	0.00414823973
914	0.004145009539
915	0.004141786197
916	0.004133982773
917	0.004117750345
918	0.004114791674
919	0.004111908997
920	0.004107010482
921	0.004093910926
922	0.004088045438
923	0.004078645785
924	0.004070952878
925	0.004062820591
926	0.004054856808
927	0.004049853782
928	0.004043671561
929	0.004040602074
930	0.004032944856
931	0.004030971116
932	0.00402352486
933	0.00401626098
934	0.004015362862
935	0.004012596537
936	0.004004868102
937	0.003998190495
938	0.003978101852
939	0.00396925318
940	0.003965908122
941	0.003957019777
942	0.00394468573
943	0.003941829827
944	0.003934368374
945	0.003927434681
946	0.00392067069
947	0.003919690175
948	0.003915960107
949	0.003910534324
950	0.003904987579
951	0.003898105079
952	0.00389092879
953	0.00387992794
954	0.003871269947
955	0.003870418461
956	0.003865832355
957	0.003864992404
958	0.003856622768
959	0.003851398686
960	0.003850564486
961	0.003846391451
962	0.003842777546
963	0.003835810929
964	0.003832991796
965	0.003826489023
966	0.003822432429
967	0.00381319034
968	0.003809834574
969	0.003806670546
970	0.003793000909
971	0.003792218084
972	0.003789683194
973	0.00378532362
974	0.003782580576
975	0.003779107422
976	0.003772332002
977	0.00376716098
978	0.003766213891
979	0.003764707987
980	0.003757976751
981	0.003752079953
982	0.003740907142
983	0.003729701516
984	0.003723334157
985	0.003721329508
986	0.003711830826
987	0.003711028891
988	0.003703865381
989	0.003697235723
990	0.003686748397
991	0.003685850054
992	0.003677764384
993	0.003673764196
994	0.003672311173
995	0.003671501034
996	0.003669088627
997	0.003661246521
998	0.003658354809
999	0.003651418514
